35659,CHEM 5095-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Mark R. Ams,10,10,0,0,N/A,Bookstore Link
35661,CHEM 5095-08,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Megha Khandelwal,10,10,0,0,N/A,Bookstore Link
35570,CE 3001-01,M,  T R  ,01/16/2024-05/07/2024,1230-1345,JONESA 106,3,CLAS,Intro to Construction Engr,Claudia Mara D. Wilson,3,23,20,0,$25,Bookstore Link
35571,CE 4001-01,M,  T R  ,01/16/2024-05/07/2024,1100-1215,JONES 106,3,CLAS,Finite Element Analysis for CE,Isabel M. Morris Svoboda,23,25,2,0,$15,Bookstore Link
35572,CE 4006-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,JONESA 106,3,CLAS,Design of Steel Structures,Wesley J. Cook,20,23,3,0,$40,Bookstore Link
35573,CE 4014-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,JONESA 106,3,CLAS,Adv Design of Concrete Struct,Wesley J. Cook,21,23,2,0,$40,Bookstore Link
35719,CE 4016-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,JONESA 102,3,CLAS,NDT & SHM,Isabel M. Morris Svoboda,20,25,5,0,N/A,Bookstore Link
35574,CE 4023-01,M, M W F ,01/16/2024-05/07/2024,1300-1350,JONESA 106,3,CLAS,Open Channel Hydraulics,Clinton P. Richardson,12,23,11,0,$15,Bookstore Link
35591,CE 4082-01,M,   W   ,01/16/2024-05/07/2024,1500-1700,WORKC 310,2,CLAS,Senior Engineering Design II,Claudia Mara D. Wilson,3,8,5,0,$75,Bookstore Link
35593,CE 4082-02,M,   W   ,01/16/2024-05/07/2024,1500-1700,JONESA 101,2,CLAS,Senior Engineering Design II,Claudia Mara D. Wilson,5,8,3,0,$75,Bookstore Link
35585,ENVE 3001-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,JONESA 102,3,CLAS,Applied Principles of Env Eng,Clinton P. Richardson,22,25,3,0,$15,Bookstore Link
35588,ENVE 3004-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,JONES 106,3,CLAS,Wastewater Treatment Process D,Moustapha J. Harb,12,16,4,0,$15,Bookstore Link
35586,ENVE 4014-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,JONES 106,3,CLAS,Energy & Environment,Christian M. Carrico,19,23,4,0,$15,Bookstore Link
34395,ENVE 4090-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Senior Design Thesis I,Clinton P. Richardson,2,2,0,0,N/A,Bookstore Link
34397,ENVE 4090-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Senior Design Thesis I,Christian M. Carrico,1,2,1,0,N/A,Bookstore Link
34401,ENVE 4090-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Senior Design Thesis I,Moustapha J. Harb,2,2,0,0,N/A,Bookstore Link
34399,ENVE 4092-01,M, ,01/16/2024-05/07/2024,None, ,2,CLAS,Senior Design Thesis II,Clinton P. Richardson,1,2,1,0,N/A,Bookstore Link
34400,ENVE 4092-02,M, ,01/16/2024-05/07/2024,None, ,2,CLAS,Senior Design Thesis II,Christian M. Carrico,2,2,0,0,N/A,Bookstore Link
34404,ENVE 4092-03,M, ,01/16/2024-05/07/2024,None, ,2,CLAS,Senior Design Thesis II,Moustapha J. Harb,2,2,0,0,N/A,Bookstore Link
35576,CEE 5006-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,JONESA 106,3,CLAS,Design of Steel Structures,Wesley J. Cook,4,5,1,0,$40,Bookstore Link
35582,CEE 5009-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,JONESA 106,3,CLAS,Advanced Design of Concrete S,Wesley J. Cook,3,5,2,0,$40,Bookstore Link
35595,CEE 5014-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,JONES 106,3,CLAS,Energy & Environment,Christian M. Carrico,15,16,1,0,$50,Bookstore Link
35581,CEE 5016-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,JONESA 106,3,CLAS,NDT & SHM,Isabel M. Morris Svoboda,4,5,1,0,$40,Bookstore Link
35579,CEE 5023-01,M, M W F ,01/16/2024-05/07/2024,1300-1350,JONESA 106,3,CLAS,Open Channel Hydraulics,Clinton P. Richardson,5,5,0,0,$15,Bookstore Link
35575,CEE 5043-01,M,  T R  ,01/16/2024-05/07/2024,1100-1215,JONESA 104,3,CLAS,Foundation Design & Analysis,None,5,5,0,0,$50,Bookstore Link
35269,CEE 5071-01,M, M     ,01/16/2024-05/07/2024,1400-1630,JONESA 106,3,CLAS,Engr Biofilms:Water & Wastewat,Moustapha J. Harb,4,10,6,0,$15,Bookstore Link
34350,CEE 5091-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Clinton P. Richardson,2,2,0,0,N/A,Bookstore Link
34351,CEE 5091-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Christian M. Carrico,0,2,2,0,N/A,Bookstore Link
34353,CEE 5091-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Claudia Mara D. Wilson,2,2,0,0,N/A,Bookstore Link
34355,CEE 5091-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Wesley J. Cook,1,2,1,0,N/A,Bookstore Link
35278,CEE 5091-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Isabel M. Morris Svoboda,2,2,0,0,N/A,Bookstore Link
35580,CEE 5091-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Moustapha J. Harb,0,2,2,0,N/A,Bookstore Link
35780,COMM 5080-01,M, MTWRF ,01/08/2024-01/12/2024,1000-1700,LIBR ,1,CLAS,Thesis&Dissertation Boot Camp,Hayley N. McCullough,5,20,15,0,N/A,Bookstore Link
35119,CEFA 1001-01,M, M     ,01/16/2024-05/07/2024,1430-1630,FACE 102,1,CLAS,Hand Building in Clay,Patricia Hatch,0,12,12,0,$50,Bookstore Link
35121,CEFA 1002-02,M,   W   ,01/16/2024-05/07/2024,1800-1900,FACE 114,1,CLAS,Digital Photography,Anthony Perreault,1,7,6,0,$35,Bookstore Link
35126,CEFA 1008-01,M,    R  ,01/16/2024-05/07/2024,1800-2000,FACW 104,1,CLAS,Painting in Acrylics,Ramona L. Montoya,10,17,7,0,$35,Bookstore Link
35207,CEFA 1008-02,M,    R  ,01/16/2024-05/07/2024,1000-1200,FACW 104,1,CLAS,Painting in Acrylics,Ramona L. Montoya,11,17,6,0,$35,Bookstore Link
35206,CEFA 1008-03,M,  T    ,01/16/2024-05/07/2024,1000-1200,FACW 104,1,CLAS,Painting in Acrylics,Ramona L. Montoya,13,17,4,0,$35,Bookstore Link
35127,CEFA 1009-01,M,  T    ,01/16/2024-05/07/2024,1715-1915,FACW 104,1,CLAS,Beginning Painting in Oils,Jenny C. Blomquist,0,17,17,0,$35,Bookstore Link
35129,CEFA 1009-03,M,    R  ,01/16/2024-05/07/2024,1515-1710,FACW 104,1,CLAS,Beginning Painting in Oils,Jenny C. Blomquist,8,17,9,0,$35,Bookstore Link
35118,CEFA 1010-01,M, M     ,01/16/2024-05/07/2024,1730-1930,FACE 102,1,CLAS,Wheel Thrown Ceramics I,Patricia Hatch,0,12,12,0,$50,Bookstore Link
35130,CEFA 1011-01,M, M     ,01/16/2024-05/07/2024,1400-1650,FACW 109,1,CLAS,Metal Arts & Lapidary I,Theresa A. Boracci,0,7,7,0,$50,Bookstore Link
35272,CEFA 1016-01,M,   W   ,01/16/2024-05/07/2024,1400-1650,FACW 112,1,CLAS,Mosaics,Theresa A. Boracci,0,6,6,0,$50,Bookstore Link
35747,CEFA 1017-01,M,    R  ,01/16/2024-05/07/2024,1400-1650,FACW 112,1,CLAS,Stained Glass,Theresa A. Boracci,0,7,7,0,$50,Bookstore Link
35752,CEFA 1018-01,M,    R  ,01/16/2024-05/07/2024,1000-1150,FACW 112,1,CLAS,Glass Fusing I,Theresa A. Boracci,0,6,6,0,$50,Bookstore Link
35134,CEFA 1020-01,M,  T    ,01/16/2024-05/07/2024,1600-1800,FACE 102,1,CLAS,Ceramics II,Patricia Hatch,1,16,15,0,$50,Bookstore Link
35137,CEFA 1021-01,M, M     ,01/16/2024-05/07/2024,1830-2120,FACW 109,1,CLAS,Metal Arts & Lapidary II,Theresa A. Boracci,0,7,7,0,$50,Bookstore Link
35743,CEFA 1025-01,M,   W   ,01/16/2024-05/07/2024,1530-1730,FACE 114,1,CLAS,Weaving II,Elizabeth C. Gipson,1,11,10,0,$35,Bookstore Link
35745,CEFA 1027-01,M,U      ,01/16/2024-05/07/2024,1000-1300,FACW 109,1,CLAS,Leatherwork,Theresa A. Boracci,0,6,6,0,$100,Bookstore Link
35750,CEFA 1029-01,M,   W   ,01/16/2024-05/07/2024,1515-1715,FACW 104,1,CLAS,Intermediate Painting in Oils,Jenny C. Blomquist,7,17,10,0,$35,Bookstore Link
35273,CEFA 1036-01,M,  T    ,01/16/2024-05/07/2024,1400-1650,FACW 109,1,CLAS,Stained Glass II,Theresa A. Boracci,3,6,3,0,$50,Bookstore Link
35143,CEPR 1001-01,M, M W   ,01/16/2024-05/07/2024,1900-1955,GYM 1,1,CLAS,Beginning Belly Dance,Julie Johnson,14,20,6,0,$15,Bookstore Link
35146,CEPR 1003-01,M, M W   ,01/16/2024-05/07/2024,1800-1855,GYM ,1,CLAS,Basketball,Dezirae D. Armijo,0,26,26,0,$15,Bookstore Link
35147,CEPR 1004-01,M,  T R  ,01/16/2024-05/07/2024,1300-1355,GOLF ,1,CLAS,Beginning Golf,Clemente S. Grijalva,0,10,10,0,$225,Bookstore Link
35149,CEPR 1005-01,M, M W   ,01/16/2024-05/07/2024,0630-0730,GYM ,1,CLAS,Cycle Spinning,Kim C. Padilla,12,12,0,0,$15,Bookstore Link
35150,CEPR 1005-02,M,  T R  ,01/16/2024-05/07/2024,0630-0730,GYM ,1,CLAS,Cycle Spinning,Kim C. Padilla,0,12,12,0,$15,Bookstore Link
35151,CEPR 1005-03,M, M W   ,01/16/2024-05/07/2024,1200-1300,GYM ,1,CLAS,Cycle Spinning,Sara R. Demorest,2,12,10,0,$15,Bookstore Link
35153,CEPR 1005-05,M, M W   ,01/16/2024-05/07/2024,1715-1815,GYM ,1,CLAS,Cycle Spinning,Kim C. Padilla,2,12,10,0,$15,Bookstore Link
35154,CEPR 1006-01,M, M W   ,01/16/2024-05/07/2024,2000-2055,GYM ,1,CLAS,Indoor Soccer,Dezirae D. Armijo,1,25,24,0,$15,Bookstore Link
35156,CEPR 1006-02,M, M W   ,01/16/2024-05/07/2024,2100-2155,GYM ,1,CLAS,Indoor Soccer,Dezirae D. Armijo,6,25,19,0,$15,Bookstore Link
35155,CEPR 1007-1,M,  T R  ,01/16/2024-05/07/2024,1700-1800,GYM ,1,CLAS,Volleyball,April A. Sandoval,4,25,21,0,$15,Bookstore Link
35161,CEPR 1009-02,M, M W   ,01/16/2024-05/07/2024,1715-1810,SAC ,1,CLAS,Beginning Yoga,Margaret A. Griffin-Taylor,2,20,18,0,$15,Bookstore Link
35755,CEPR 1009-03,M,  T R  ,01/16/2024-05/07/2024,1205-1255,GYM 1,1,CLAS,Yoga,Melissa Begay,7,25,18,0,$15,Bookstore Link
35160,CEPR 1011-01,M,  T R  ,01/16/2024-05/07/2024,1715-1810,WEB-V ,1,CLAS,Slo Flo Yoga,Margaret A. Griffin-Taylor,9,25,16,0,$15,Bookstore Link
35162,CEPR 1011-02,M, M W   ,01/16/2024-05/07/2024,1600-1655,SAC ,1,CLAS,Slo Flo Yoga,Margaret A. Griffin-Taylor,4,20,16,0,$15,Bookstore Link
35163,CEPR 1012-01,M, M W   ,01/16/2024-05/07/2024,1200-1250,GYM EAST GYM,1,CLAS,Pilates,Carrie A. Marsyla,1,30,29,0,$15,Bookstore Link
35165,CEPR 1014-01,M,  T R  ,01/16/2024-05/07/2024,1600-1700,SAC ,1,CLAS,Tai Chi Chuan,Pnina Miller,1,15,14,0,$15,Bookstore Link
35166,CEPR 1015-01,M,  T R  ,01/16/2024-05/07/2024,1900-1955,GYM ,1,CLAS,Weightlifting,Robert J. Adams,2,20,18,0,$15,Bookstore Link
35167,CEPR 1015-02,M,  T R  ,01/16/2024-05/07/2024,2000-2055,GYM ,1,CLAS,Weightlifting,Robert J. Adams,0,20,20,0,$15,Bookstore Link
35168,CEPR 1015-03,M,  T R  ,01/16/2024-05/07/2024,1800-1855,GYM ,1,CLAS,Weightlifting,Robert J. Adams,7,20,13,0,$15,Bookstore Link
35169,CEPR 1016-01,M, M W   ,01/16/2024-05/07/2024,1830-1925,SAC ,1,CLAS,Taijutsu,Alexander D. George,12,20,8,0,$15,Bookstore Link
35170,CEPR 1017-01,M, M     ,01/16/2024-05/07/2024,1930-2125, ,1,CLAS,Archery,Brian P. Olney,5,25,20,0,$35,Bookstore Link
35171,CEPR 1018-01,M,  T    ,01/16/2024-05/07/2024,1350-1650,GYM ,1,CLAS,Beg. Rock Climbing,Scott M. Roberts,0,10,10,0,$15,Bookstore Link
35753,CEPR 1020-01,M, M W   ,01/16/2024-05/07/2024,1630-1720,GYM ,1,CLAS,Fitness Bootcamp,Melissa Begay,6,25,19,0,$15,Bookstore Link
35144,CEPR 1021-01,M, M W   ,01/16/2024-05/07/2024,2000-2055,GYM 1,1,CLAS,Intermediate Belly Dancing,Julie Johnson,16,20,4,0,$15,Bookstore Link
35148,CEPR 1024-01,M,  T R  ,01/16/2024-05/07/2024,1100-1155,GOLF ,1,CLAS,Intermediate Golf,Clemente S. Grijalva,1,10,9,0,$225,Bookstore Link
35174,CONC 1001-01,M, ,01/16/2024-05/07/2024,None,WEB-V ,0,CLAS,Piano I,Gaby Benalil,7,10,3,0,$145,Bookstore Link
35177,CONC 1004-01,M,  T R  ,01/16/2024-05/07/2024,1200-1300,RH ,0,CLAS,Strings I,Gaby Benalil,9,10,1,0,$145,Bookstore Link
35179,CONC 1005-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,RH ,0,CLAS,Chamber Orchestra,Gaby Benalil,10,10,0,0,$145,Bookstore Link
35258,CONC 1007-01,O,  T R  ,01/16/2024-05/07/2024,1730-1930,SOC HS SHOP,0,CLAS,Welding Adult,Kenneth T. Gonzales,27,30,3,0,$599,Bookstore Link
35282,CONC 1010-01,M, M W   ,01/16/2024-05/07/2024,1830-1925,SAC ,0,CLAS,Non Credit Taijutsu,Alexander D. George,4,5,1,0,$185,Bookstore Link
35785,CONC 1012-01,M,   W   ,01/16/2024-05/07/2024,1800-2000,TBA ,0,CLAS,Small Arms Reloading,James V. McLemore,8,15,7,0,$150,Bookstore Link
35786,CONC 1013-01,M,  T R  ,01/16/2024-05/07/2024,1100-1215,RH ,0,CLAS,Jazz,Gaby Benalil,10,10,0,0,$145,Bookstore Link
35800,CONC 1014-01,M,   W   ,01/16/2024-05/07/2024,1530-1730,FACE 114,0,CLAS,Non Cred Weaving II,Elizabeth C. Gipson,0,1,1,0,$205,Bookstore Link
35801,CONC 1015-01,M, M W   ,01/16/2024-05/07/2024,1640-1730,GYM 1,0,CLAS,Non Cred Fitness Bootcamp,Melissa Begay,0,5,5,0,$185,Bookstore Link
35802,CONC 1016-01,M,  T R  ,01/16/2024-05/07/2024,1205-1255,GYM 1,0,CLAS,Non Cred Yoga,Melissa Begay,3,5,2,0,$185,Bookstore Link
35806,CONC 1017-01,M, M     ,01/16/2024-05/07/2024,1730-1930,FACE 102,0,CLAS,Non Cred Wheel Thrown Ceramics,Patricia Hatch,0,1,1,0,$205,Bookstore Link
35810,CONC 1018-01,M, M W   ,01/16/2024-05/07/2024,1715-1815,GYM ,0,CLAS,Non Credit Cycle Spinning,Kim C. Padilla,2,3,1,0,$185,Bookstore Link
35832,CONC 1019-01,M,   W   ,01/16/2024-05/07/2024,1800-1900,FACE 114,0,CLAS,Non Credit Digital Photography,Anthony Perreault,0,2,2,0,$205,Bookstore Link
35872,CONC 1020-01,M,  T R  ,01/16/2024-05/07/2024,1600-1700, ,0,CLAS,Non Credit Tai Chi Chuan,Pnina Miller,1,2,1,0,$185,Bookstore Link
35244,CONC 1189-01,M,   W   ,01/16/2024-05/07/2024,1700-1845,RH ,0,CLAS,Rock, Blues & Folk Performance,Neil Haverstick,18,20,2,0,$150,Bookstore Link
35808,CONC 3089-01,M,    R  ,01/16/2024-05/07/2024,None,MACEY ,0,CLAS,Live Entmt 4 Modules,Steve Simpson,1,5,4,0,$50,Bookstore Link
35809,CONC 3089-02,M,    R  ,01/16/2024-05/07/2024,None,MACEY ,0,CLAS,Live Entmt 8 Modules,Steve Simpson,-2,5,7,0,$100,Bookstore Link
34009,CSE 101-01,M, M W   ,01/16/2024-05/07/2024,1200-1250,CRAMER 213,2,CLAS,Intro Comp Sci & Info Tech,Sana'a Mahmoud Mohmmed Algaraibeh,14,28,14,0,N/A,Bookstore Link
34106,CSE 101L-01,M,     F ,01/16/2024-05/07/2024,1200-1250,CRAMER 213,0,CLAS,Intro Comp Sci & Info Tech Lab,Sana'a Mahmoud Mohmmed Algaraibeh,14,28,14,0,$75,Bookstore Link
34010,CSE 107-01,M, M W F ,01/16/2024-05/07/2024,1300-1350,CRAMER 120,4,CLAS,Intro to Programming Python,John H. Goettsche,24,40,16,0,N/A,Bookstore Link
34011,CSE 107L-01,M, M W F ,01/16/2024-05/07/2024,1400-1450,CRAMER 239,0,CLAS,Intro Programming Python Lab,None,24,40,16,0,$75,Bookstore Link
34006,CSE 113-01,M, M W F ,01/16/2024-05/07/2024,1400-1450,CRAMER 203,4,CLAS,Introduction to Programming,Amy E. Knowles,6,35,29,0,N/A,Bookstore Link
34019,CSE 113L-01,M, M W F ,01/16/2024-05/07/2024,1500-1550,CRAMER 203,0,CLAS,Intro to Programming Lab,Amy E. Knowles,6,35,29,0,$75,Bookstore Link
35409,CSE 117-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,CRAMER 203,3,CLAS,Data Structures in Python,John H. Goettsche,26,30,4,0,$75,Bookstore Link
34004,CSE 122-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,CRAMER 107,3,CLAS,Algorithms & Data Structures,Sana'a Mahmoud Mohmmed Algaraibeh,5,40,35,0,$75,Bookstore Link
35433,CSE 213-01,M, M W F ,01/16/2024-05/07/2024,0900-0950,CRAMER 120,3,CLAS,Intro Obj Oriented Programming,Sana'a Mahmoud Mohmmed Algaraibeh,1,40,39,0,N/A,Bookstore Link
35451,CSE 222-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,CRAMER 101,3,CLAS,Systems Programming,John H. Goettsche,3,45,42,0,$75,Bookstore Link
35768,CSE 3007-01,M, M W F ,01/16/2024-05/07/2024,1400-1450,CRAMER 124,3,CLAS,Python for Data Science,Sana'a Mahmoud Mohmmed Algaraibeh,14,30,16,0,N/A,Bookstore Link
35767,CSE 3020-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,CRAMER 107,3,CLAS,Video Game Design,Amy E. Knowles,6,30,24,0,N/A,Bookstore Link
35410,CSE 3024-01,M,  T R  ,01/16/2024-05/07/2024,1230-1345,CRAMER 203,3,CLAS,Princ of Programming Language,Hamdy Soliman,3,40,37,0,$30,Bookstore Link
35411,CSE 3026-01,M,  T R  ,01/16/2024-05/07/2024,1530-1645,CRAMER 203,3,CLAS,Software Engineering,Dongwan Shin,2,44,42,0,$75,Bookstore Link
35413,CSE 3031-01,M,  T R  ,01/16/2024-05/07/2024,1100-1215,CRAMER 203,3,CLAS,Computer Architecture,Jun Zheng,0,40,40,0,$30,Bookstore Link
35414,CSE 3042-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,CRAMER 203,3,CLAS,Formal Languages & Automata,No Given Name Ramyaa,9,40,31,0,$30,Bookstore Link
35415,CSE 3063-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,CRAMER 239,3,CLAS,Computer Security,Dongwan Shin,12,40,28,0,$30,Bookstore Link
35417,CSE 3073-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,CRAMER 239,3,CLAS,Intro to Database Systems,Subhasish Mazumdar,28,40,12,0,$30,Bookstore Link
35419,CSE 3082-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,SPEARE 116,3,CLAS,Ethical/Social Issues Comp/IT,Christopher J. ChoGlueck,0,16,16,0,N/A,Bookstore Link
35422,CSE 3082-02,M, M W F ,01/16/2024-05/07/2024,1300-1350,SPEARE 116,3,CLAS,Ethical/Social Issues Comp/IT,Christopher J. ChoGlueck,0,16,16,0,N/A,Bookstore Link
34468,CSE 3091-01,M,   W   ,01/16/2024-05/07/2024,1700-1750,CRAMER 203,1,CLAS,Cybersecurity Professional Dev,Dongwan Shin,7,20,13,0,$10,Bookstore Link
35425,CSE 4023-01,M, M W F ,01/16/2024-05/07/2024,1500-1550,CRAMER 239,4,CLAS,Compiler Writing,Clinton L. Jeffery,36,56,20,0,N/A,Bookstore Link
35426,CSE 4023-01D,DE, M W F ,01/16/2024-05/07/2024,1500-1550,WEB-V WEB-V,4,CLAS,Compiler Writing,Clinton L. Jeffery,3,10,7,0,N/A,Bookstore Link
35427,CSE 4023L-01,M, M     ,01/16/2024-05/07/2024,1600-1650,CRAMER 239,0,CLAS,Compiler Writing Lab,Clinton L. Jeffery,36,56,20,0,$75,Bookstore Link
35428,CSE 4023L-01D,DE, M     ,01/16/2024-05/07/2024,1600-1650, ,0,CLAS,Compiler Writing Lab,Clinton L. Jeffery,3,10,7,0,$75,Bookstore Link
35431,CSE 4065-01,M, M     ,01/16/2024-05/07/2024,1600-1830,CRAMER 203,3,CLAS,Neural Networks,Hamdy Soliman,19,20,1,0,$30,Bookstore Link
34476,CSE 4089-01,M,  T R  ,01/16/2024-05/07/2024,1530-1645,CRAMER 239,3,CLAS,Advanced Operating Systems,Jun Zheng,20,20,0,0,$30,Bookstore Link
34534,CSE 4089-02,M,  T R  ,01/16/2024-05/07/2024,0930-1045,CRAMER 203,3,CLAS,Reinforcement Learning,No Given Name Ramyaa,13,15,2,0,$30,Bookstore Link
35769,CSE 4089-03D,DE,    R  ,01/16/2024-05/07/2024,1530-1800, ,3,CLAS,Hardware-based Network Securit,Lyndon G. Pierson,20,20,0,0,N/A,Bookstore Link
35819,CSE 4089-04D,DE,  T    ,01/16/2024-05/07/2024,1800-2100, ,3,CLAS,Reverse Engineering Malware,Daniel Quist,15,15,0,0,N/A,Bookstore Link
34482,CSE 4093-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34484,CSE 4093-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,Subhasish Mazumdar,10,10,0,0,N/A,Bookstore Link
34486,CSE 4093-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,No Given Name Ramyaa,10,10,0,0,N/A,Bookstore Link
34488,CSE 4093-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,Dongwan Shin,10,10,0,0,N/A,Bookstore Link
34490,CSE 4093-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,Hamdy Soliman,10,10,0,0,N/A,Bookstore Link
34491,CSE 4093-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,Jun Zheng,10,10,0,0,N/A,Bookstore Link
34500,CSE 4093-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Undergraduate Thesis,Clinton L. Jeffery,0,0,0,0,N/A,Bookstore Link
34549,CSE 4094-01,M, ,01/16/2024-05/07/2024,None, ,2,CLAS,Undergraduate Thesis,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34550,CSE 4094-02,M, ,01/16/2024-05/07/2024,None, ,2,CLAS,Undergraduate Thesis,No Given Name Ramyaa,10,10,0,0,N/A,Bookstore Link
34532,CSE 5000-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34533,CSE 5000-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Subhasish Mazumdar,7,10,3,0,N/A,Bookstore Link
34537,CSE 5000-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,No Given Name Ramyaa,9,10,1,0,N/A,Bookstore Link
34538,CSE 5000-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Dongwan Shin,8,10,2,0,N/A,Bookstore Link
34539,CSE 5000-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Hamdy Soliman,9,10,1,0,N/A,Bookstore Link
34540,CSE 5000-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Jun Zheng,9,10,1,0,N/A,Bookstore Link
34541,CSE 5000-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Clinton L. Jeffery,9,10,1,0,N/A,Bookstore Link
35429,CSE 5025-01,M,  T R  ,01/16/2024-05/07/2024,1530-1645,CRAMER 239,3,CLAS,Advanced Operating Systems,Jun Zheng,9,15,6,0,$30,Bookstore Link
35432,CSE 5044-01,M, M W F ,01/16/2024-05/07/2024,1400-1450,CRAMER 221,3,CLAS,Advanced Algorithms,Subhasish Mazumdar,15,20,5,0,$30,Bookstore Link
34556,CSE 5089-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,CRAMER 203,3,CLAS,Reinforcement Learning,No Given Name Ramyaa,14,15,1,0,$30,Bookstore Link
35430,CSE 5089-02,M, M     ,01/16/2024-05/07/2024,1600-1830,CRAMER 203,3,CLAS,Neural Networks,Hamdy Soliman,10,15,5,0,N/A,Bookstore Link
35820,CSE 5089-03D,DE,  T    ,01/16/2024-05/07/2024,1800-2100, ,3,CLAS,Reverse Engineering Malware,Daniel Quist,13,15,2,0,N/A,Bookstore Link
34563,CSE 5090-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Lorie M. Liebrock,8,10,2,0,N/A,Bookstore Link
35024,CSE 5090-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Subhasish Mazumdar,8,10,2,0,N/A,Bookstore Link
34565,CSE 5090-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,No Given Name Ramyaa,8,10,2,0,N/A,Bookstore Link
34567,CSE 5090-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Dongwan Shin,9,10,1,0,N/A,Bookstore Link
34568,CSE 5090-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Hamdy Soliman,48,50,2,0,N/A,Bookstore Link
34569,CSE 5090-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Jun Zheng,10,10,0,0,N/A,Bookstore Link
34571,CSE 5090-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Clinton L. Jeffery,8,10,2,0,N/A,Bookstore Link
34572,CSE 5091-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34574,CSE 5091-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Subhasish Mazumdar,10,10,0,0,N/A,Bookstore Link
34576,CSE 5091-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,No Given Name Ramyaa,9,10,1,0,N/A,Bookstore Link
34594,CSE 5091-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Dongwan Shin,9,10,1,0,N/A,Bookstore Link
34607,CSE 5091-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Hamdy Soliman,49,50,1,0,N/A,Bookstore Link
